orig, dest, cnt
nzl_160_9_gadm2-8,usa_244_6_gadm2-8,5
omn_170_11_gadm2-8,fra_79_21_gadm2-8,79
omn_170_11_gadm2-8,grc_89_3_gadm2-8,89
omn_170_11_gadm2-8,ita_112_6_gadm2-8,40
omn_170_2_gadm2-8,irn_107_24_gadm2-8,4
omn_170_9_gadm2-8,fra_79_16_gadm2-8,3
omn_170_9_gadm2-8,npl_157_1_gadm2-8,55
omn_170_9_gadm2-8,usa_244_46_gadm2-8,2
pak_171_4_gadm2-8,ind_105_17_gadm2-8,26
pak_171_5_gadm2-8,are_241_7_gadm2-8,1149
pak_171_8_gadm2-8,irn_107_5_gadm2-8,6
pak_171_8_gadm2-8,srb_202_4_gadm2-8,9
pak_171_8_gadm2-8,tur_235_40_gadm2-8,457
pan_174_12_gadm2-8,chn_49_19_gadm2-8,4
pan_174_8_gadm2-8,chn_49_7_gadm2-8,19
pan_174_8_gadm2-8,fra_79_2_gadm2-8,0
per_178_14_gadm2-8,esp_215_1_gadm2-8,0
per_178_14_gadm2-8,usa_244_28_gadm2-8,0
per_178_15_gadm2-8,egy_69_11_gadm2-8,0
per_178_25_gadm2-8,arg_12_2_gadm2-8,6
per_178_26_gadm2-8,usa_244_10_gadm2-8,27
per_178_8_gadm2-8,usa_244_17_gadm2-8,0
phl_179_23_gadm2-8,phl_179_44_gadm2-8,10
phl_179_25_gadm2-8,chn_49_27_gadm2-8,45
phl_179_25_gadm2-8,phl_179_23_gadm2-8,15
phl_179_25_gadm2-8,usa_244_37_gadm2-8,0
phl_179_28_gadm2-8,ind_105_17_gadm2-8,29
phl_179_34_gadm2-8,sau_200_5_gadm2-8,2
phl_179_43_gadm2-8,esp_215_8_gadm2-8,0
phl_179_47_gadm2-8,eth_74_2_gadm2-8,2
phl_179_47_gadm2-8,tur_235_29_gadm2-8,1
phl_179_4_gadm2-8,fra_79_21_gadm2-8,1
phl_179_5_gadm2-8,phl_179_80_gadm2-8,26
phl_179_60_gadm2-8,usa_244_21_gadm2-8,8
phl_179_70_gadm2-8,irn_107_28_gadm2-8,1
plw_172_6_gadm2-8,can_42_9_gadm2-8,3
png_175_15_gadm2-8,usa_244_47_gadm2-8,0
png_175_18_gadm2-8,png_175_15_gadm2-8,54
png_175_4_gadm2-8,hkg_102_1_gadm2-8,18
png_175_5_gadm2-8,png_175_4_gadm2-8,15
pol_181_12_gadm2-8,deu_86_14_gadm2-8,8
pol_181_12_gadm2-8,mdg_134_1_gadm2-8,0
pol_181_12_gadm2-8,mys_136_11_gadm2-8,2
pol_181_14_gadm2-8,jpn_114_12_gadm2-8,1
pol_181_3_gadm2-8,usa_244_27_gadm2-8,0
pol_181_4_gadm2-8,aus_15_10_gadm2-8,1
pol_181_4_gadm2-8,mys_136_4_gadm2-8,0
pol_181_4_gadm2-8,nzl_160_1_gadm2-8,1
pol_181_4_gadm2-8,swe_222_15_gadm2-8,2
pol_181_5_gadm2-8,chn_49_4_gadm2-8,1
pol_181_5_gadm2-8,hrv_58_5_gadm2-8,5
pol_181_5_gadm2-8,mus_143_5_gadm2-8,2
pol_181_6_gadm2-8,irl_109_4_gadm2-8,313
pol_181_7_gadm2-8,ukr_240_11_gadm2-8,113
pol_181_9_gadm2-8,brb_21_8_gadm2-8,0
pol_181_9_gadm2-8,lbr_127_9_gadm2-8,1
pol_181_9_gadm2-8,mnp_168_3_gadm2-8,4
pol_181_9_gadm2-8,rus_188_27_gadm2-8,26
pol_181_9_gadm2-8,usa_244_2_gadm2-8,0
pri_183_65_gadm2-8,eri_72_1_gadm2-8,0
pri_183_65_gadm2-8,mar_152_14_gadm2-8,0
pri_183_65_gadm2-8,tur_235_72_gadm2-8,2
prt_182_12_gadm2-8,mmr_154_8_gadm2-8,2
prt_182_15_gadm2-8,ita_112_13_gadm2-8,23
pry_177_5_gadm2-8,esp_215_10_gadm2-8,29
pyf_81_2_gadm2-8,aus_15_7_gadm2-8,54
qat_184_1_gadm2-8,deu_86_14_gadm2-8,2
qat_184_1_gadm2-8,lbr_127_9_gadm2-8,1
qat_184_1_gadm2-8,mnp_168_3_gadm2-8,4
qat_184_1_gadm2-8,ssd_214_1_gadm2-8,1
reu_186_2_gadm2-8,ind_105_1_gadm2-8,3
reu_186_2_gadm2-8,nld_158_9_gadm2-8,26
rou_187_14_gadm2-8,chn_49_24_gadm2-8,3
rou_187_14_gadm2-8,esp_215_13_gadm2-8,6
rou_187_14_gadm2-8,jpn_114_2_gadm2-8,0
rou_187_14_gadm2-8,usa_244_15_gadm2-8,1
rou_187_24_gadm2-8,ita_112_6_gadm2-8,159
rou_187_24_gadm2-8,tha_228_67_gadm2-8,0
rou_187_26_gadm2-8,can_42_11_gadm2-8,109
rou_187_26_gadm2-8,cog_185_10_gadm2-8,14
rou_187_26_gadm2-8,pol_181_6_gadm2-8,22
rou_187_26_gadm2-8,tha_228_48_gadm2-8,122
rou_187_26_gadm2-8,uzb_246_13_gadm2-8,4
rou_187_26_gadm2-8,ven_249_11_gadm2-8,16
rou_187_35_gadm2-8,syc_203_14_gadm2-8,2
rou_187_38_gadm2-8,usa_244_16_gadm2-8,0
rou_187_5_gadm2-8,isr_111_7_gadm2-8,8
rus_188_11_gadm2-8,tza_227_2_gadm2-8,1
rus_188_14_gadm2-8,lao_123_8_gadm2-8,1
rus_188_14_gadm2-8,swe_222_9_gadm2-8,2
rus_188_14_gadm2-8,tur_235_10_gadm2-8,27
rus_188_16_gadm2-8,rus_188_62_gadm2-8,3
rus_188_17_gadm2-8,rus_188_7_gadm2-8,4
rus_188_18_gadm2-8,aut_16_7_gadm2-8,7
rus_188_21_gadm2-8,ind_105_25_gadm2-8,1
rus_188_21_gadm2-8,rus_188_63_gadm2-8,11
rus_188_27_gadm2-8,arm_13_4_gadm2-8,42
rus_188_28_gadm2-8,nld_158_9_gadm2-8,1
rus_188_2_gadm2-8,rus_188_21_gadm2-8,26
rus_188_2_gadm2-8,rus_188_45_gadm2-8,10
rus_188_30_gadm2-8,mda_147_12_gadm2-8,43
rus_188_30_gadm2-8,rus_188_20_gadm2-8,40
rus_188_30_gadm2-8,usa_244_5_gadm2-8,4
rus_188_32_gadm2-8,chn_49_24_gadm2-8,1
rus_188_34_gadm2-8,sau_200_8_gadm2-8,9
rus_188_39_gadm2-8,rus_188_6_gadm2-8,3
rus_188_44_gadm2-8,arg_12_22_gadm2-8,0
rus_188_44_gadm2-8,tur_235_10_gadm2-8,243
rus_188_44_gadm2-8,tur_235_11_gadm2-8,1738
rus_188_45_gadm2-8,kaz_117_6_gadm2-8,1
rus_188_47_gadm2-8,idn_106_4_gadm2-8,1
rus_188_50_gadm2-8,che_223_25_gadm2-8,18
rus_188_50_gadm2-8,est_73_1_gadm2-8,19
rus_188_51_gadm2-8,rus_188_34_gadm2-8,242
rus_188_51_gadm2-8,ukr_240_4_gadm2-8,68
rus_188_55_gadm2-8,che_223_25_gadm2-8,18
rus_188_56_gadm2-8,rus_188_60_gadm2-8,2053
rus_188_58_gadm2-8,rus_188_21_gadm2-8,143
rus_188_62_gadm2-8,bgr_37_14_gadm2-8,3
rus_188_62_gadm2-8,kgz_122_6_gadm2-8,4
rus_188_62_gadm2-8,swe_222_21_gadm2-8,7
rus_188_63_gadm2-8,rus_188_47_gadm2-8,10
rus_188_63_gadm2-8,tha_228_67_gadm2-8,1
rus_188_65_gadm2-8,bra_33_25_gadm2-8,1
rus_188_66_gadm2-8,tur_235_11_gadm2-8,26
rus_188_68_gadm2-8,geo_85_12_gadm2-8,56
rus_188_68_gadm2-8,tza_227_9_gadm2-8,3
rus_188_77_gadm2-8,jpn_114_20_gadm2-8,0
rwa_189_5_gadm2-8,can_42_11_gadm2-8,0
sau_200_11_gadm2-8,ind_105_4_gadm2-8,16
sau_200_11_gadm2-8,mar_152_14_gadm2-8,9
sau_200_11_gadm2-8,myt_144_8_gadm2-8,3
sau_200_3_gadm2-8,egy_69_11_gadm2-8,27
sau_200_4_gadm2-8,gbr_242_1_gadm2-8,5
sau_200_7_gadm2-8,chn_49_7_gadm2-8,14
sau_200_7_gadm2-8,cub_59_4_gadm2-8,16
sau_200_7_gadm2-8,mar_152_8_gadm2-8,37
sau_200_7_gadm2-8,mex_145_31_gadm2-8,1
sau_200_7_gadm2-8,tur_235_55_gadm2-8,8
sau_200_8_gadm2-8,bhr_19_5_gadm2-8,671
sau_200_8_gadm2-8,bih_30_2_gadm2-8,15
sau_200_8_gadm2-8,est_73_1_gadm2-8,3
sau_200_8_gadm2-8,tha_228_48_gadm2-8,25
sau_200_9_gadm2-8,esp_215_8_gadm2-8,2
sdn_218_7_gadm2-8,tur_235_47_gadm2-8,0
sen_201_1_gadm2-8,gha_87_5_gadm2-8,161
sgp_205_1_gadm2-8,egy_69_27_gadm2-8,1
sgp_205_1_gadm2-8,hrv_58_16_gadm2-8,22
sgp_205_1_gadm2-8,mmr_154_10_gadm2-8,5
sgp_205_1_gadm2-8,usa_244_49_gadm2-8,3
sjm_220_2_gadm2-8,pol_181_5_gadm2-8,4
slb_209_10_gadm2-8,vut_247_4_gadm2-8,9
sle_204_4_gadm2-8,ita_112_13_gadm2-8,3
sle_204_4_gadm2-8,lka_217_5_gadm2-8,0
sle_204_4_gadm2-8,zwe_256_8_gadm2-8,1
slv_70_10_gadm2-8,can_42_5_gadm2-8,4
slv_70_10_gadm2-8,chl_48_11_gadm2-8,4
slv_70_10_gadm2-8,jpn_114_20_gadm2-8,1
som_210_18_gadm2-8,eth_74_3_gadm2-8,3
som_210_4_gadm2-8,are_241_3_gadm2-8,71
srb_202_4_gadm2-8,rou_187_34_gadm2-8,4
srb_202_4_gadm2-8,rus_188_10_gadm2-8,3
srb_202_4_gadm2-8,rus_188_40_gadm2-8,5
srb_202_4_gadm2-8,rus_188_73_gadm2-8,16
ssd_214_1_gadm2-8,sau_200_5_gadm2-8,7
ssd_214_1_gadm2-8,swe_222_21_gadm2-8,1
stp_199_2_gadm2-8,zaf_211_1_gadm2-8,2
svn_208_7_gadm2-8,bra_33_16_gadm2-8,5
svn_208_7_gadm2-8,chn_49_1_gadm2-8,0
svn_208_7_gadm2-8,cog_185_2_gadm2-8,1
svn_208_7_gadm2-8,jpn_114_2_gadm2-8,0
svn_208_7_gadm2-8,phl_179_25_gadm2-8,4
svn_208_7_gadm2-8,usa_244_38_gadm2-8,5
swe_222_11_gadm2-8,nam_155_5_gadm2-8,1
swe_222_11_gadm2-8,ssd_214_1_gadm2-8,1
swe_222_14_gadm2-8,esp_215_14_gadm2-8,1447
swe_222_14_gadm2-8,usa_244_33_gadm2-8,5
swe_222_15_gadm2-8,kna_193_3_gadm2-8,1
swe_222_15_gadm2-8,pol_181_6_gadm2-8,58
swe_222_15_gadm2-8,svk_207_6_gadm2-8,2
swe_222_1_gadm2-8,bra_33_8_gadm2-8,1
swe_222_21_gadm2-8,can_42_12_gadm2-8,0
swe_222_21_gadm2-8,cub_59_16_gadm2-8,0
swe_222_21_gadm2-8,mex_145_21_gadm2-8,0
swe_222_21_gadm2-8,twn_225_6_gadm2-8,18
swe_222_21_gadm2-8,usa_244_22_gadm2-8,105
sxm_206_gadm2-8,usa_244_20_gadm2-8,1
syc_203_14_gadm2-8,usa_244_16_gadm2-8,0
tca_237_4_gadm2-8,atg_11_6_gadm2-8,76
tca_237_4_gadm2-8,chl_48_13_gadm2-8,21
tca_237_4_gadm2-8,pol_181_13_gadm2-8,0
tca_237_4_gadm2-8,pri_183_65_gadm2-8,2
tca_237_4_gadm2-8,srb_202_4_gadm2-8,1
tca_237_4_gadm2-8,usa_244_2_gadm2-8,18
tcd_47_22_gadm2-8,esp_215_10_gadm2-8,4
tcd_47_22_gadm2-8,usa_244_44_gadm2-8,4
tgo_230_3_gadm2-8,blr_22_5_gadm2-8,1
tgo_230_3_gadm2-8,fra_79_21_gadm2-8,28
tgo_230_3_gadm2-8,glp_92_2_gadm2-8,0
tha_228_10_gadm2-8,aus_15_5_gadm2-8,174
tha_228_10_gadm2-8,lux_131_3_gadm2-8,5
tha_228_10_gadm2-8,tha_228_13_gadm2-8,19
tha_228_11_gadm2-8,chn_49_30_gadm2-8,152
tha_228_11_gadm2-8,omn_170_9_gadm2-8,2
tha_228_11_gadm2-8,swe_222_21_gadm2-8,6
tha_228_11_gadm2-8,swe_222_9_gadm2-8,1
tha_228_17_gadm2-8,esp_215_6_gadm2-8,4
tha_228_17_gadm2-8,mmr_154_8_gadm2-8,13
tha_228_18_gadm2-8,are_241_1_gadm2-8,6
tha_228_18_gadm2-8,che_223_25_gadm2-8,70
tha_228_18_gadm2-8,chn_49_4_gadm2-8,84
tha_228_18_gadm2-8,dnk_64_3_gadm2-8,10
tha_228_18_gadm2-8,irl_109_6_gadm2-8,31
tha_228_19_gadm2-8,vut_247_4_gadm2-8,0
tha_228_21_gadm2-8,tha_228_10_gadm2-8,73
tha_228_3_gadm2-8,chn_49_11_gadm2-8,833
tha_228_3_gadm2-8,cri_56_7_gadm2-8,7
tha_228_3_gadm2-8,esp_215_10_gadm2-8,64
tha_228_3_gadm2-8,idn_106_4_gadm2-8,5932
tha_228_3_gadm2-8,usa_244_40_gadm2-8,9
tha_228_48_gadm2-8,ala_3_12_gadm2-8,1
tha_228_48_gadm2-8,esp_215_6_gadm2-8,128
tha_228_48_gadm2-8,phl_179_47_gadm2-8,242
tha_228_48_gadm2-8,sur_219_7_gadm2-8,0
tha_228_53_gadm2-8,chn_49_6_gadm2-8,1215
tha_228_64_gadm2-8,swe_222_18_gadm2-8,2
tha_228_65_gadm2-8,fra_79_18_gadm2-8,0
tha_228_65_gadm2-8,rus_188_62_gadm2-8,1
tjk_226_4_gadm2-8,rus_188_60_gadm2-8,1
tjk_226_5_gadm2-8,deu_86_14_gadm2-8,1
tjk_226_5_gadm2-8,fra_79_21_gadm2-8,4
tkm_236_1_gadm2-8,srb_202_4_gadm2-8,16
ton_232_4_gadm2-8,usa_244_38_gadm2-8,1
ton_232_5_gadm2-8,usa_244_37_gadm2-8,1
tto_233_8_gadm2-8,usa_244_33_gadm2-8,3968
tun_234_12_gadm2-8,fra_79_4_gadm2-8,2744
tun_234_23_gadm2-8,arg_12_23_gadm2-8,1
tun_234_23_gadm2-8,usa_244_32_gadm2-8,0
tur_235_10_gadm2-8,kaz_117_1_gadm2-8,45
tur_235_11_gadm2-8,idn_106_25_gadm2-8,0
tur_235_11_gadm2-8,nor_169_18_gadm2-8,9
tur_235_11_gadm2-8,rus_188_50_gadm2-8,10
tur_235_15_gadm2-8,fra_79_22_gadm2-8,7
tur_235_17_gadm2-8,kaz_117_2_gadm2-8,2
tur_235_17_gadm2-8,vnm_250_26_gadm2-8,4
tur_235_26_gadm2-8,grc_89_6_gadm2-8,2
tur_235_26_gadm2-8,tur_235_48_gadm2-8,37
tur_235_27_gadm2-8,gbr_242_3_gadm2-8,2
tur_235_29_gadm2-8,bih_30_2_gadm2-8,11
tur_235_29_gadm2-8,usa_244_43_gadm2-8,1
tur_235_30_gadm2-8,ind_105_25_gadm2-8,2
tur_235_30_gadm2-8,sdn_218_7_gadm2-8,0
tur_235_31_gadm2-8,sau_200_7_gadm2-8,15
tur_235_31_gadm2-8,tur_235_4_gadm2-8,84
tur_235_34_gadm2-8,bra_33_21_gadm2-8,1
tur_235_37_gadm2-8,kaz_117_1_gadm2-8,8
tur_235_38_gadm2-8,svk_207_4_gadm2-8,2
tur_235_40_gadm2-8,can_42_1_gadm2-8,137
tur_235_40_gadm2-8,nzl_160_2_gadm2-8,4
tur_235_40_gadm2-8,ukr_240_12_gadm2-8,4527
tur_235_40_gadm2-8,usa_244_47_gadm2-8,549
tur_235_40_gadm2-8,uzb_246_3_gadm2-8,4
tur_235_41_gadm2-8,lva_124_3_gadm2-8,16
tur_235_41_gadm2-8,prt_182_15_gadm2-8,20
tur_235_41_gadm2-8,rou_187_26_gadm2-8,65
tur_235_42_gadm2-8,che_223_25_gadm2-8,30
tur_235_42_gadm2-8,ukr_240_14_gadm2-8,12
tur_235_46_gadm2-8,egy_69_2_gadm2-8,9
tur_235_47_gadm2-8,kgz_122_2_gadm2-8,10
tur_235_47_gadm2-8,tha_228_3_gadm2-8,2
tur_235_48_gadm2-8,che_223_8_gadm2-8,32
tur_235_48_gadm2-8,sdn_218_7_gadm2-8,0
tur_235_48_gadm2-8,tza_227_9_gadm2-8,2
tur_235_4_gadm2-8,hrv_58_4_gadm2-8,1
tur_235_4_gadm2-8,kaz_117_6_gadm2-8,5
tur_235_4_gadm2-8,phl_179_28_gadm2-8,2
tur_235_4_gadm2-8,tza_227_9_gadm2-8,2
tur_235_55_gadm2-8,usa_244_15_gadm2-8,0
tur_235_59_gadm2-8,che_223_25_gadm2-8,85
tur_235_59_gadm2-8,usa_244_19_gadm2-8,0
tur_235_61_gadm2-8,are_241_1_gadm2-8,3
tur_235_67_gadm2-8,idn_106_33_gadm2-8,0
tur_235_67_gadm2-8,vnm_250_26_gadm2-8,4
tur_235_68_gadm2-8,bgr_37_24_gadm2-8,2
tur_235_70_gadm2-8,civ_57_1_gadm2-8,1
tur_235_75_gadm2-8,pan_174_12_gadm2-8,1
tur_235_75_gadm2-8,usa_244_14_gadm2-8,11
tur_235_7_gadm2-8,grc_89_3_gadm2-8,8
tur_235_7_gadm2-8,sau_200_11_gadm2-8,13
twn_225_2_gadm2-8,gtm_94_7_gadm2-8,1
twn_225_4_gadm2-8,gbr_242_1_gadm2-8,24
twn_225_6_gadm2-8,phl_179_20_gadm2-8,4
tza_227_2_gadm2-8,cze_62_12_gadm2-8,23
tza_227_2_gadm2-8,jpn_114_41_gadm2-8,3
tza_227_30_gadm2-8,esp_215_1_gadm2-8,0
tza_227_9_gadm2-8,chn_49_20_gadm2-8,1
tza_227_9_gadm2-8,phl_179_47_gadm2-8,1
tza_227_9_gadm2-8,tur_235_39_gadm2-8,0
ukr_240_11_gadm2-8,rus_188_44_gadm2-8,387
ukr_240_12_gadm2-8,kaz_117_6_gadm2-8,5
ukr_240_12_gadm2-8,mwi_135_11_gadm2-8,0
ukr_240_17_gadm2-8,irn_107_24_gadm2-8,1
ukr_240_17_gadm2-8,tur_235_4_gadm2-8,75
ukr_240_3_gadm2-8,gbr_242_1_gadm2-8,13
ukr_240_4_gadm2-8,tjk_226_3_gadm2-8,23
ukr_240_4_gadm2-8,usa_244_33_gadm2-8,12
ukr_240_5_gadm2-8,deu_86_9_gadm2-8,12
ukr_240_7_gadm2-8,ukr_240_26_gadm2-8,18
ukr_240_9_gadm2-8,ita_112_8_gadm2-8,24
ukr_240_9_gadm2-8,tur_235_4_gadm2-8,9
ukr_240_9_gadm2-8,zaf_211_9_gadm2-8,1
ury_245_10_gadm2-8,col_53_5_gadm2-8,129
ury_245_10_gadm2-8,zaf_211_4_gadm2-8,1
usa_244_10_gadm2-8,chn_49_13_gadm2-8,61
usa_244_10_gadm2-8,swe_222_9_gadm2-8,7
usa_244_11_gadm2-8,bdi_39_2_gadm2-8,0
usa_244_11_gadm2-8,ind_105_14_gadm2-8,0
usa_244_11_gadm2-8,irn_107_24_gadm2-8,20
usa_244_11_gadm2-8,jor_116_2_gadm2-8,46
usa_244_11_gadm2-8,mar_152_5_gadm2-8,29
usa_244_11_gadm2-8,per_178_21_gadm2-8,1
usa_244_11_gadm2-8,tza_227_30_gadm2-8,3
usa_244_12_gadm2-8,che_223_25_gadm2-8,90
usa_244_13_gadm2-8,pol_181_7_gadm2-8,0
usa_244_14_gadm2-8,col_53_30_gadm2-8,96
usa_244_14_gadm2-8,gbr_242_1_gadm2-8,2795
usa_244_14_gadm2-8,omn_170_11_gadm2-8,29
usa_244_15_gadm2-8,chn_49_22_gadm2-8,0
usa_244_16_gadm2-8,dnk_64_5_gadm2-8,4
usa_244_17_gadm2-8,deu_86_5_gadm2-8,18
usa_244_17_gadm2-8,ita_112_11_gadm2-8,0
usa_244_17_gadm2-8,jpn_114_3_gadm2-8,0
usa_244_18_gadm2-8,cub_59_3_gadm2-8,1
usa_244_18_gadm2-8,grc_89_6_gadm2-8,0
usa_244_19_gadm2-8,bra_33_24_gadm2-8,60
usa_244_1_gadm2-8,chn_49_6_gadm2-8,9
usa_244_1_gadm2-8,cub_59_11_gadm2-8,0
usa_244_1_gadm2-8,pak_171_8_gadm2-8,14
usa_244_20_gadm2-8,rus_188_34_gadm2-8,0
usa_244_22_gadm2-8,chn_49_12_gadm2-8,21
usa_244_22_gadm2-8,mmr_154_15_gadm2-8,19
usa_244_22_gadm2-8,plw_172_6_gadm2-8,2
usa_244_22_gadm2-8,usa_244_48_gadm2-8,5103
usa_244_23_gadm2-8,aut_16_7_gadm2-8,0
usa_244_23_gadm2-8,chn_49_17_gadm2-8,1
usa_244_23_gadm2-8,ita_112_15_gadm2-8,26
usa_244_23_gadm2-8,usa_244_28_gadm2-8,769
usa_244_24_gadm2-8,kaz_117_2_gadm2-8,0
usa_244_24_gadm2-8,prt_182_12_gadm2-8,30
usa_244_24_gadm2-8,swe_222_9_gadm2-8,0
usa_244_25_gadm2-8,esp_215_9_gadm2-8,0
usa_244_25_gadm2-8,lbn_125_3_gadm2-8,0
usa_244_27_gadm2-8,esp_215_16_gadm2-8,0
usa_244_28_gadm2-8,aus_15_8_gadm2-8,1
usa_244_28_gadm2-8,jpn_114_27_gadm2-8,0
usa_244_28_gadm2-8,mar_152_8_gadm2-8,0
usa_244_28_gadm2-8,nld_158_9_gadm2-8,54
usa_244_28_gadm2-8,nzl_160_1_gadm2-8,17
usa_244_29_gadm2-8,jpn_114_31_gadm2-8,13
usa_244_29_gadm2-8,rus_188_28_gadm2-8,0
usa_244_2_gadm2-8,deu_86_10_gadm2-8,0
usa_244_2_gadm2-8,tha_228_10_gadm2-8,0
usa_244_30_gadm2-8,gbr_242_1_gadm2-8,8
usa_244_31_gadm2-8,bdi_39_2_gadm2-8,11
usa_244_31_gadm2-8,ita_112_11_gadm2-8,15
usa_244_32_gadm2-8,arg_12_1_gadm2-8,0
usa_244_32_gadm2-8,glp_92_2_gadm2-8,0
usa_244_32_gadm2-8,nld_158_14_gadm2-8,0
usa_244_33_gadm2-8,chn_49_8_gadm2-8,67
usa_244_33_gadm2-8,col_53_5_gadm2-8,1110
usa_244_33_gadm2-8,cub_59_1_gadm2-8,42
usa_244_33_gadm2-8,irn_107_5_gadm2-8,12
usa_244_33_gadm2-8,ita_112_20_gadm2-8,611
usa_244_33_gadm2-8,jpn_114_45_gadm2-8,5
usa_244_33_gadm2-8,usa_244_38_gadm2-8,3868
usa_244_34_gadm2-8,jpn_114_2_gadm2-8,2
usa_244_35_gadm2-8,chn_49_17_gadm2-8,0
usa_244_35_gadm2-8,grc_89_6_gadm2-8,0
usa_244_35_gadm2-8,tun_234_23_gadm2-8,0
usa_244_36_gadm2-8,eth_74_5_gadm2-8,0
usa_244_36_gadm2-8,fra_79_7_gadm2-8,13
usa_244_36_gadm2-8,idn_106_12_gadm2-8,3
usa_244_36_gadm2-8,rus_188_11_gadm2-8,0
usa_244_37_gadm2-8,aus_15_11_gadm2-8,9
usa_244_37_gadm2-8,ecu_68_1_gadm2-8,1
usa_244_37_gadm2-8,usa_244_6_gadm2-8,4091
usa_244_38_gadm2-8,aus_15_7_gadm2-8,122
usa_244_38_gadm2-8,chn_49_27_gadm2-8,7
usa_244_38_gadm2-8,mar_152_11_gadm2-8,2
usa_244_38_gadm2-8,rou_187_35_gadm2-8,0
usa_244_39_gadm2-8,per_178_17_gadm2-8,1
usa_244_39_gadm2-8,rus_188_63_gadm2-8,1
usa_244_40_gadm2-8,usa_244_13_gadm2-8,16
usa_244_41_gadm2-8,che_223_25_gadm2-8,7
usa_244_41_gadm2-8,chn_49_5_gadm2-8,0
usa_244_41_gadm2-8,pol_181_4_gadm2-8,0
usa_244_42_gadm2-8,ecu_68_19_gadm2-8,0
usa_244_44_gadm2-8,esp_215_11_gadm2-8,1
usa_244_44_gadm2-8,jam_113_6_gadm2-8,363
usa_244_44_gadm2-8,jpn_114_43_gadm2-8,4
usa_244_44_gadm2-8,ury_245_10_gadm2-8,72
usa_244_45_gadm2-8,hrv_58_4_gadm2-8,0
usa_244_45_gadm2-8,ita_112_16_gadm2-8,4
usa_244_46_gadm2-8,isr_111_7_gadm2-8,5
usa_244_47_gadm2-8,caf_46_2_gadm2-8,0
usa_244_47_gadm2-8,cub_59_3_gadm2-8,7
usa_244_47_gadm2-8,cub_59_4_gadm2-8,201
usa_244_47_gadm2-8,cym_45_4_gadm2-8,420
usa_244_47_gadm2-8,hrv_58_16_gadm2-8,19
usa_244_47_gadm2-8,nor_169_19_gadm2-8,22
usa_244_48_gadm2-8,fin_78_2_gadm2-8,1
usa_244_48_gadm2-8,mex_145_26_gadm2-8,33
usa_244_48_gadm2-8,mne_150_18_gadm2-8,5
usa_244_49_gadm2-8,chn_49_4_gadm2-8,2
usa_244_49_gadm2-8,esp_215_14_gadm2-8,0
usa_244_4_gadm2-8,jpn_114_31_gadm2-8,0
usa_244_4_gadm2-8,usa_244_31_gadm2-8,548
usa_244_50_gadm2-8,esp_215_10_gadm2-8,0
usa_244_50_gadm2-8,jpn_114_45_gadm2-8,0
usa_244_50_gadm2-8,rou_187_14_gadm2-8,0
usa_244_5_gadm2-8,jpn_114_31_gadm2-8,169
usa_244_5_gadm2-8,pri_183_58_gadm2-8,13
usa_244_5_gadm2-8,rus_188_53_gadm2-8,13
usa_244_5_gadm2-8,slb_209_4_gadm2-8,27
usa_244_5_gadm2-8,ukr_240_14_gadm2-8,33
usa_244_6_gadm2-8,bdi_39_2_gadm2-8,1
usa_244_6_gadm2-8,esp_215_1_gadm2-8,33
usa_244_6_gadm2-8,fra_79_1_gadm2-8,19
usa_244_6_gadm2-8,irn_107_24_gadm2-8,1
usa_244_6_gadm2-8,ita_112_15_gadm2-8,10
usa_244_6_gadm2-8,tur_235_41_gadm2-8,3
usa_244_7_gadm2-8,col_53_27_gadm2-8,2
usa_244_7_gadm2-8,cuw_60_gadm2-8,14
usa_244_7_gadm2-8,deu_86_9_gadm2-8,0
usa_244_7_gadm2-8,tur_235_31_gadm2-8,0
uzb_246_13_gadm2-8,rus_188_50_gadm2-8,412
ven_249_11_gadm2-8,arg_12_21_gadm2-8,18
ven_249_18_gadm2-8,per_178_15_gadm2-8,6
ven_249_25_gadm2-8,ita_112_8_gadm2-8,1
ven_249_25_gadm2-8,usa_244_39_gadm2-8,8
vgb_35_5_gadm2-8,sxm_206_gadm2-8,88
vir_251_1_gadm2-8,bhs_18_21_gadm2-8,26
vnm_250_1_gadm2-8,omn_170_9_gadm2-8,1
vnm_250_1_gadm2-8,usa_244_44_gadm2-8,51
vnm_250_21_gadm2-8,fra_79_22_gadm2-8,1
vnm_250_21_gadm2-8,gbr_242_1_gadm2-8,15
vnm_250_23_gadm2-8,rus_188_4_gadm2-8,1
vnm_250_23_gadm2-8,vnm_250_36_gadm2-8,3244
vnm_250_26_gadm2-8,fro_76_6_gadm2-8,0
vnm_250_26_gadm2-8,mex_145_20_gadm2-8,0
vnm_250_26_gadm2-8,ukr_240_9_gadm2-8,1
vnm_250_32_gadm2-8,esp_215_8_gadm2-8,11
vnm_250_32_gadm2-8,jpn_114_7_gadm2-8,83
vnm_250_32_gadm2-8,kor_213_14_gadm2-8,2
vnm_250_32_gadm2-8,usa_244_49_gadm2-8,0
vnm_250_32_gadm2-8,vnm_250_26_gadm2-8,8717
vnm_250_33_gadm2-8,chn_49_5_gadm2-8,3
vnm_250_56_gadm2-8,fra_79_4_gadm2-8,37
vnm_250_9_gadm2-8,mmr_154_15_gadm2-8,30
zaf_211_1_gadm2-8,lux_131_3_gadm2-8,5
zaf_211_1_gadm2-8,svn_208_7_gadm2-8,0
zaf_211_4_gadm2-8,civ_57_1_gadm2-8,2
